Profile Name,Title Description,Device,Playback Start Utc Ts,Country,Playtraces
Lil Jessie,Unabomber- The Mad Truth: Season 1_hook_primary_16x9,FireTV 4K Stick 2018,2023-06-21 05:39:56,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1255,""mediaOffsetMs"":0}]"
Lil Jessie,Season 1 Teaser 2: Madre de alquiler,FireTV 4K Stick 2018,2023-06-21 05:39:54,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1292,""mediaOffsetMs"":0}]"
Lil Jessie,Community: Season 1_hook_05_16x9,FireTV 4K Stick 2018,2023-06-21 05:39:54,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1720,""mediaOffsetMs"":0}]"
Lil Jessie,Season 1 Cliffhanger Clip: King of Collectibles: The Goldin Touch,FireTV 4K Stick 2018,2023-06-21 05:39:52,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":58},{""eventType"":""stopped"",""sessionOffsetMs"":1844,""mediaOffsetMs"":58}]"
Lil Jessie,S.W.A.T.: S.W.A.T.: Season 1_hook_primary_16x9,FireTV 4K Stick 2018,2023-06-21 05:39:51,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1519,""mediaOffsetMs"":0}]"
Lil Jessie,"Hunter X Hunter (2011): Season 1: ""Departure x and x Friends""",FireTV 4K Stick 2018,2023-06-21 05:39:45,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2456,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":5880,""mediaOffsetMs"":2739},{""eventType"":""stopped"",""sessionOffsetMs"":7341,""mediaOffsetMs"":3074}]"
Lil Jessie,Hunter X Hunter (2011): Season 1_hook_01_16x9,FireTV 4K Stick 2018,2023-06-21 05:39:25,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":3211},{""eventType"":""playing"",""sessionOffsetMs"":8653,""mediaOffsetMs"":3211},{""eventType"":""paused"",""sessionOffsetMs"":10083,""mediaOffsetMs"":4227},{""eventType"":""stopped"",""sessionOffsetMs"":27731,""mediaOffsetMs"":4227}]"
Lil Jessie,Hunter X Hunter (2011): Season 1_hook_01_16x9,FireTV 4K Stick 2018,2023-06-21 05:39:18,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1570,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":7444,""mediaOffsetMs"":4823},{""eventType"":""stopped"",""sessionOffsetMs"":8919,""mediaOffsetMs"":5242}]"
Lil Jessie,Seinfeld: Season 2_hook_primary_16x9,FireTV 4K Stick 2018,2023-06-21 05:39:16,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1340,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":1557,""mediaOffsetMs"":316},{""eventType"":""stopped"",""sessionOffsetMs"":3252,""mediaOffsetMs"":316}]"
Lil Jessie,Hunter X Hunter (2011): Season 1_hook_01_16x9,FireTV 4K Stick 2018,2023-06-21 05:39:12,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1456,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4732,""mediaOffsetMs"":2959},{""eventType"":""stopped"",""sessionOffsetMs"":6248,""mediaOffsetMs"":2959}]"
Lil Jessie,Seinfeld: Season 2_hook_primary_16x9,FireTV 4K Stick 2018,2023-06-21 05:39:11,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1390,""mediaOffsetMs"":0}]"
Lil Jessie,The Mule_hook_primary_16x9,FireTV 4K Stick 2018,2023-06-21 05:39:09,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1355,""mediaOffsetMs"":0}]"
Lil Jessie,Season 1 Character Intro Clip: Tex Mex Motors,FireTV 4K Stick 2018,2023-06-21 05:39:08,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1344,""mediaOffsetMs"":0}]"
Lil Jessie,Powerpuff Girls: Season 1_hook_primary_16x9,FireTV 4K Stick 2018,2023-06-21 05:39:08,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1200,""mediaOffsetMs"":0}]"
Lil Jessie,Unbroken_hook_primary_16x9,FireTV 4K Stick 2018,2023-06-21 05:39:06,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2684,""mediaOffsetMs"":0}]"
Lil Jessie,Better Call Saul: Season 3_hook_primary_16x9,FireTV 4K Stick 2018,2023-06-21 05:39:04,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1555,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":1710,""mediaOffsetMs"":44},{""eventType"":""stopped"",""sessionOffsetMs"":3669,""mediaOffsetMs"":44}]"
Lil Jessie,One Piece: East Blue_hook_04_16x9,FireTV 4K Stick 2018,2023-06-21 05:39:02,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1606,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2119,""mediaOffsetMs"":55},{""eventType"":""stopped"",""sessionOffsetMs"":3597,""mediaOffsetMs"":55}]"
Lil Jessie,The Flash: Season 1_hook_primary_16x9,FireTV 4K Stick 2018,2023-06-21 05:38:58,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1825,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2476,""mediaOffsetMs"":441},{""eventType"":""stopped"",""sessionOffsetMs"":4460,""mediaOffsetMs"":441}]"
Lil Jessie,Season 1 Trailer: The Last Dance (CM),FireTV 4K Stick 2018,2023-06-21 05:38:52,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1621,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":6809,""mediaOffsetMs"":5103},{""eventType"":""stopped"",""sessionOffsetMs"":8501,""mediaOffsetMs"":5103}]"
Lil Jessie,Ben 10 (Classic): Season 1_hook_primary_16x9,FireTV 4K Stick 2018,2023-06-21 05:38:48,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1696,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3890,""mediaOffsetMs"":2024},{""eventType"":""stopped"",""sessionOffsetMs"":5541,""mediaOffsetMs"":2024}]"
Lil Jessie,Terminator 2: Judgment Day_hook_primary_16x9,FireTV 4K Stick 2018,2023-06-21 05:38:44,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1535,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3376,""mediaOffsetMs"":1538},{""eventType"":""stopped"",""sessionOffsetMs"":5348,""mediaOffsetMs"":1538}]"
Lil Jessie,Manifest: Season 1_hook_01_16x9,FireTV 4K Stick 2018,2023-06-21 05:38:42,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1616,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":1992,""mediaOffsetMs"":74},{""eventType"":""stopped"",""sessionOffsetMs"":3162,""mediaOffsetMs"":320}]"
Lil Jessie,All American: Homecoming: Season 1_hook_primary_16x9,FireTV 4K Stick 2018,2023-06-21 05:38:41,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1028,""mediaOffsetMs"":0}]"
Lil Jessie,Season 6 Sensory Clip: Selling Sunset,FireTV 4K Stick 2018,2023-06-21 05:38:36,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1602,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":1824,""mediaOffsetMs"":50},{""eventType"":""stopped"",""sessionOffsetMs"":3179,""mediaOffsetMs"":138}]"
Lil Jessie,Grey's Anatomy: Season 1 - CLM 3,FireTV 4K Stick 2018,2023-06-21 05:38:35,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1175,""mediaOffsetMs"":0}]"
Lil Jessie,Main Character Clip: Extraction 2,FireTV 4K Stick 2018,2023-06-21 05:38:34,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1439,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":1583,""mediaOffsetMs"":38},{""eventType"":""stopped"",""sessionOffsetMs"":3083,""mediaOffsetMs"":78}]"
Lil Jessie,Bunk'd: Season 1_hook_primary_16x9,FireTV 4K Stick 2018,2023-06-21 05:38:29,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1614,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4941,""mediaOffsetMs"":2939},{""eventType"":""stopped"",""sessionOffsetMs"":6481,""mediaOffsetMs"":2939}]"
Lil Jessie,Season 1 Moment of High Emotion Clip: The Ultimatum: Queer Love,FireTV 4K Stick 2018,2023-06-21 05:38:27,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1577,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":1850,""mediaOffsetMs"":50},{""eventType"":""stopped"",""sessionOffsetMs"":3245,""mediaOffsetMs"":142}]"
Lil Jessie,Avatar: The Last Airbender: Book 1_hook_primary_16x9,FireTV 4K Stick 2018,2023-06-21 05:38:26,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1455,""mediaOffsetMs"":0}]"
Lil Jessie,Plot Clip: Black Clover: Sword of the Wizard King,FireTV 4K Stick 2018,2023-06-21 05:38:25,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1202,""mediaOffsetMs"":0}]"
Lil Jessie,The Batman: Season 1_hook_02_16x9,FireTV 4K Stick 2018,2023-06-21 05:38:24,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2040,""mediaOffsetMs"":0}]"
Lil Jessie,Season 1 Sensory Clip: Our Planet II,FireTV 4K Stick 2018,2023-06-21 05:38:22,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1351,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":1545,""mediaOffsetMs"":82},{""eventType"":""stopped"",""sessionOffsetMs"":3261,""mediaOffsetMs"":82}]"
Lil Jessie,Never Have I Ever: Season 1 PVS Trailer A,FireTV 4K Stick 2018,2023-06-21 05:38:20,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2174,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2473,""mediaOffsetMs"":104},{""eventType"":""stopped"",""sessionOffsetMs"":3914,""mediaOffsetMs"":104}]"
Lil Jessie,Justice League: Season 1_hook_05_16x9,FireTV 4K Stick 2018,2023-06-21 05:38:19,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1712,""mediaOffsetMs"":0}]"
Lil Jessie,Character Intro Clip: Take Care of Maya,FireTV 4K Stick 2018,2023-06-21 05:38:15,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1418,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4002,""mediaOffsetMs"":2559},{""eventType"":""stopped"",""sessionOffsetMs"":5633,""mediaOffsetMs"":2559}]"
Lil Jessie,Suits: Season 1_hook_primary_16x9,FireTV 4K Stick 2018,2023-06-21 05:38:13,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1949,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2190,""mediaOffsetMs"":131},{""eventType"":""stopped"",""sessionOffsetMs"":3327,""mediaOffsetMs"":176}]"
Lil Jessie,Comedy Clip 3: 85 South: Ghetto Legends,FireTV 4K Stick 2018,2023-06-21 05:38:10,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1879,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3263,""mediaOffsetMs"":1048},{""eventType"":""stopped"",""sessionOffsetMs"":4888,""mediaOffsetMs"":1048}]"
Lil Jessie,Black Mirror: Season 1_hook_primary_16x9,FireTV 4K Stick 2018,2023-06-21 05:38:07,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2475,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3157,""mediaOffsetMs"":435},{""eventType"":""stopped"",""sessionOffsetMs"":5106,""mediaOffsetMs"":435}]"
Lil Jessie,Justice League: Season 1_hook_05_16x9,FireTV 4K Stick 2018,2023-06-21 05:38:05,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2073,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2227,""mediaOffsetMs"":13},{""eventType"":""stopped"",""sessionOffsetMs"":3357,""mediaOffsetMs"":67}]"
Lil Jessie,Comedy Clip 3: 85 South: Ghetto Legends,FireTV 4K Stick 2018,2023-06-21 05:38:00,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":19371610,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":19375533,""mediaOffsetMs"":3582},{""eventType"":""stopped"",""sessionOffsetMs"":19377044,""mediaOffsetMs"":3964}]"
Lil Jessie,"Black Mirror: Season 6: ""Demon 79""",FireTV 4K Stick 2018,2023-06-20 02:46:30,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":5000},{""eventType"":""playing"",""sessionOffsetMs"":1356,""mediaOffsetMs"":5000},{""eventType"":""paused"",""sessionOffsetMs"":13451,""mediaOffsetMs"":16789}]"
Lil Jessie,"Black Mirror: Season 6: ""Mazey Day""",FireTV 4K Stick 2018,2023-06-20 02:04:05,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2935,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":11458,""mediaOffsetMs"":8400},{""eventType"":""reposition"",""sessionOffsetMs"":11458,""mediaOffsetMs"":25080},{""eventType"":""playing"",""sessionOffsetMs"":11694,""mediaOffsetMs"":25080},{""eventType"":""paused"",""sessionOffsetMs"":464574,""mediaOffsetMs"":477840},{""eventType"":""reposition"",""sessionOffsetMs"":464574,""mediaOffsetMs"":468057},{""eventType"":""playing"",""sessionOffsetMs"":465728,""mediaOffsetMs"":477883},{""eventType"":""paused"",""sessionOffsetMs"":465936,""mediaOffsetMs"":478884},{""eventType"":""reposition"",""sessionOffsetMs"":471784,""mediaOffsetMs"":290000},{""eventType"":""playing"",""sessionOffsetMs"":472718,""mediaOffsetMs"":289120},{""eventType"":""paused"",""sessionOffsetMs"":2546669,""mediaOffsetMs"":2362537},{""eventType"":""stopped"",""sessionOffsetMs"":2548074,""mediaOffsetMs"":2362860}]"
Lil Jessie,Black Mirror: Season 1_hook_primary_16x9,FireTV 4K Stick 2018,2023-06-20 02:04:03,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1576,""mediaOffsetMs"":0}]"
Lil Jessie,Justice League: Season 1_hook_05_16x9,FireTV 4K Stick 2018,2023-06-20 02:04:01,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1952,""mediaOffsetMs"":0}]"
Lil Jessie,Season 1 Inciting Incident Clip: Madre de alquiler,FireTV 4K Stick 2018,2023-06-20 02:03:53,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":6589931,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":6596310,""mediaOffsetMs"":6099},{""eventType"":""stopped"",""sessionOffsetMs"":6597791,""mediaOffsetMs"":6367}]"
Lil Jessie,Season 1 Teaser 2: Madre de alquiler,FireTV 4K Stick 2018,2023-06-19 04:51:08,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1432,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3103,""mediaOffsetMs"":333},{""eventType"":""stopped"",""sessionOffsetMs"":4470,""mediaOffsetMs"":1066}]"
Lil Jessie,Community: Season 1_hook_05_16x9,FireTV 4K Stick 2018,2023-06-19 04:51:06,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1437,""mediaOffsetMs"":0}]"
Lil Jessie,Season 1 Informative Clip 2: MerPeople,FireTV 4K Stick 2018,2023-06-19 04:51:01,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2344,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":5333,""mediaOffsetMs"":2845},{""eventType"":""stopped"",""sessionOffsetMs"":7023,""mediaOffsetMs"":2845}]"
Lil Jessie,American Gangster_hook_primary_16x9,FireTV 4K Stick 2018,2023-06-19 04:50:59,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1694,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":1865,""mediaOffsetMs"":52},{""eventType"":""stopped"",""sessionOffsetMs"":2976,""mediaOffsetMs"":109}]"
Lil Jessie,Hoarders: Season 12 - CLM 6,FireTV 4K Stick 2018,2023-06-19 04:50:58,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1589,""mediaOffsetMs"":0}]"
Lil Jessie,Blade of Demon Destruction: Season 1_hook_primary_16x9,FireTV 4K Stick 2018,2023-06-19 04:50:57,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1407,""mediaOffsetMs"":0}]"
Lil Jessie,Season 5 Trailer: Better Call Saul,FireTV 4K Stick 2018,2023-06-19 04:50:56,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1117,""mediaOffsetMs"":0}]"
Lil Jessie,Trailer: Missing,FireTV 4K Stick 2018,2023-06-19 04:50:55,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":917},{""eventType"":""stopped"",""sessionOffsetMs"":1214,""mediaOffsetMs"":917}]"
Lil Jessie,Teaser: jeen-yuhs: A Kanye Trilogy,FireTV 4K Stick 2018,2023-06-19 04:50:55,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1714,""mediaOffsetMs"":0}]"
Lil Jessie,Season 1 Trailer: The Last Dance (CM),FireTV 4K Stick 2018,2023-06-19 04:50:53,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2084,""mediaOffsetMs"":0}]"
Lil Jessie,Season 1 Character Intro Clip 2: Jewish Matchmaking,FireTV 4K Stick 2018,2023-06-19 04:50:51,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1865,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2604,""mediaOffsetMs"":561},{""eventType"":""stopped"",""sessionOffsetMs"":4538,""mediaOffsetMs"":561}]"
Lil Jessie,Married at First Sight: Season 12 - CLM 4,FireTV 4K Stick 2018,2023-06-19 04:50:49,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1788,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":1927,""mediaOffsetMs"":4},{""eventType"":""stopped"",""sessionOffsetMs"":3181,""mediaOffsetMs"":4}]"
Lil Jessie,Trailer: Extraction 2,FireTV 4K Stick 2018,2023-06-19 04:50:43,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2327,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":6738,""mediaOffsetMs"":4321},{""eventType"":""stopped"",""sessionOffsetMs"":8414,""mediaOffsetMs"":4321}]"
Lil Jessie,Manifest: Season 1_hook_03_16x9,FireTV 4K Stick 2018,2023-06-19 04:50:41,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1815,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2007,""mediaOffsetMs"":22},{""eventType"":""stopped"",""sessionOffsetMs"":3473,""mediaOffsetMs"":22}]"
Lil Jessie,The Flash: Season 1 - CLM 12,FireTV 4K Stick 2018,2023-06-19 04:50:39,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2528,""mediaOffsetMs"":0}]"
Lil Jessie,Terminator 2: Judgment Day_hook_primary_16x9,FireTV 4K Stick 2018,2023-06-19 04:50:38,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1573,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":1720,""mediaOffsetMs"":31},{""eventType"":""stopped"",""sessionOffsetMs"":2865,""mediaOffsetMs"":79}]"
Lil Jessie,Season 1 High Context Clip: Our Planet II,FireTV 4K Stick 2018,2023-06-19 04:50:36,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1965,""mediaOffsetMs"":0}]"
Lil Jessie,Grey's Anatomy: Season 1 - CLM 3,FireTV 4K Stick 2018,2023-06-19 04:50:35,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1458,""mediaOffsetMs"":0}]"
